"","sample.size","estimate","estimator","subset","simulation"
"aipw888","1000",0.733901490686962,"aipw","all.covariates","A"
"ipw889","1000",1.2784964625824,"ipw","smart","A"
"t-learner889","1000",0.8033649041076,"t-learner","smart","A"
"aipw889","1000",0.736662816734175,"aipw","smart","A"
"ipw890","1000",NA,"ipw","minimal.set","A"
"t-learner890","1000",0.807402525982596,"t-learner","minimal.set","A"
"aipw890","1000",NA,"aipw","minimal.set","A"
"ipw891","1000",0.73846488987664,"ipw","all.covariates","B"
"t-learner891","1000",0.736031841432766,"t-learner","all.covariates","B"
"aipw891","1000",0.745646837552857,"aipw","all.covariates","B"
"ipw892","1000",0.780036548880425,"ipw","smart","B"
"t-learner892","1000",0.702521570197136,"t-learner","smart","B"
"aipw892","1000",0.754843095844498,"aipw","smart","B"
"ipw893","1000",0.779216064750343,"ipw","minimal.set","B"
"t-learner893","1000",0.754259102476779,"t-learner","minimal.set","B"
"aipw893","1000",0.770353534887721,"aipw","minimal.set","B"
"ipw894","1000",-0.30253492407686,"ipw","all.covariates","C"
"t-learner894","1000",-0.292325499452846,"t-learner","all.covariates","C"
"aipw894","1000",-0.419511778859103,"aipw","all.covariates","C"
"ipw895","1000",-0.386872909426845,"ipw","smart","C"
"t-learner895","1000",-0.292881720768396,"t-learner","smart","C"
"aipw895","1000",-0.358625964813873,"aipw","smart","C"
"ipw896","1000",-Inf,"ipw","minimal.set","C"
"t-learner896","1000",-0.310624656928166,"t-learner","minimal.set","C"
"aipw896","1000",-Inf,"aipw","minimal.set","C"
"ipw897","1000",0.636327985472784,"ipw","all.covariates","D"
"t-learner897","1000",0.439999178543063,"t-learner","all.covariates","D"
"aipw897","1000",0.511496819102125,"aipw","all.covariates","D"
"ipw898","1000",1.27186153675612,"ipw","smart","D"
"t-learner898","1000",0.49435263119215,"t-learner","smart","D"
"aipw898","1000",0.747528200797539,"aipw","smart","D"
"ipw899","1000",NA,"ipw","minimal.set","D"
"t-learner899","1000",0.471877221540699,"t-learner","minimal.set","D"
"aipw899","1000",NA,"aipw","minimal.set","D"
"ipw900","1000",1.17286438460707,"ipw","all.covariates","A"
"t-learner900","1000",0.708267278995062,"t-learner","all.covariates","A"
"aipw900","1000",0.741611786075758,"aipw","all.covariates","A"
"ipw901","1000",1.17909420999131,"ipw","smart","A"
"t-learner901","1000",0.719207763965835,"t-learner","smart","A"
"aipw901","1000",0.767220445752243,"aipw","smart","A"
"ipw902","1000",2.66328586001939,"ipw","minimal.set","A"
"t-learner902","1000",0.717307022929171,"t-learner","minimal.set","A"
"aipw902","1000",0.879539583026353,"aipw","minimal.set","A"
"ipw903","1000",0.808474559102914,"ipw","all.covariates","B"
"t-learner903","1000",0.759644972782308,"t-learner","all.covariates","B"
"aipw903","1000",0.808058967456041,"aipw","all.covariates","B"
"ipw904","1000",0.789916553394933,"ipw","smart","B"
"t-learner904","1000",0.77127804643634,"t-learner","smart","B"
"aipw904","1000",0.765549622243338,"aipw","smart","B"
"ipw905","1000",0.809056342664419,"ipw","minimal.set","B"
"t-learner905","1000",0.779075895459528,"t-learner","minimal.set","B"
"aipw905","1000",0.774210337350127,"aipw","minimal.set","B"
"ipw906","1000",-0.522994371238063,"ipw","all.covariates","C"
"t-learner906","1000",-0.450473231552111,"t-learner","all.covariates","C"
"aipw906","1000",-0.43210503203617,"aipw","all.covariates","C"
"ipw907","1000",-0.458975953579828,"ipw","smart","C"
"t-learner907","1000",-0.490817138828456,"t-learner","smart","C"
"aipw907","1000",-0.457408235876112,"aipw","smart","C"
"ipw908","1000",-0.452099734215371,"ipw","minimal.set","C"
"t-learner908","1000",-0.517259127984893,"t-learner","minimal.set","C"
"aipw908","1000",-0.480316787547903,"aipw","minimal.set","C"
"ipw909","1000",NA,"ipw","all.covariates","D"
"t-learner909","1000",0.673860977070369,"t-learner","all.covariates","D"
"aipw909","1000",NA,"aipw","all.covariates","D"
"ipw910","1000",1.8364891066449,"ipw","smart","D"
"t-learner910","1000",0.659656373432654,"t-learner","smart","D"
"aipw910","1000",0.780689569741328,"aipw","smart","D"
"ipw911","1000",NA,"ipw","minimal.set","D"
"t-learner911","1000",0.662745054258829,"t-learner","minimal.set","D"
"aipw911","1000",NA,"aipw","minimal.set","D"
"ipw912","1000",1.29837056298789,"ipw","all.covariates","A"
"t-learner912","1000",0.783422077875187,"t-learner","all.covariates","A"
"aipw912","1000",0.795108714863811,"aipw","all.covariates","A"
"ipw913","1000",1.39295841400882,"ipw","smart","A"
"t-learner913","1000",0.76779435060047,"t-learner","smart","A"
"aipw913","1000",0.764721922488885,"aipw","smart","A"
"ipw914","1000",2.2388123303673,"ipw","minimal.set","A"
"t-learner914","1000",0.766888663200297,"t-learner","minimal.set","A"
"aipw914","1000",0.77182640282745,"aipw","minimal.set","A"
"ipw915","1000",0.896929597264778,"ipw","all.covariates","B"
"t-learner915","1000",0.882244928390542,"t-learner","all.covariates","B"
"aipw915","1000",0.860507711971829,"aipw","all.covariates","B"
"ipw916","1000",0.890317724303245,"ipw","smart","B"
"t-learner916","1000",0.874788060870172,"t-learner","smart","B"
"aipw916","1000",0.862744877359951,"aipw","smart","B"
"ipw917","1000",0.922808011448738,"ipw","minimal.set","B"
"t-learner917","1000",0.86654358121647,"t-learner","minimal.set","B"
"aipw917","1000",0.884420901635612,"aipw","minimal.set","B"
"ipw918","1000",0.194943551018516,"ipw","all.covariates","C"
"t-learner918","1000",-0.201383294745144,"t-learner","all.covariates","C"
"aipw918","1000",-0.16896671320266,"aipw","all.covariates","C"
"ipw919","1000",-0.168670128572088,"ipw","smart","C"
"t-learner919","1000",-0.246054036789459,"t-learner","smart","C"
"aipw919","1000",-0.291465141971296,"aipw","smart","C"
"ipw920","1000",-0.00976128035580892,"ipw","minimal.set","C"
"t-learner920","1000",-0.234808125667957,"t-learner","minimal.set","C"
"aipw920","1000",-0.462636490494934,"aipw","minimal.set","C"
"ipw921","1000",1.2458540603884,"ipw","all.covariates","D"
"t-learner921","1000",0.699772881377174,"t-learner","all.covariates","D"
"aipw921","1000",0.62754150797689,"aipw","all.covariates","D"
"ipw922","1000",NA,"ipw","smart","D"
"t-learner922","1000",0.685220837204163,"t-learner","smart","D"
"aipw922","1000",NA,"aipw","smart","D"
"ipw923","1000",NA,"ipw","minimal.set","D"
"t-learner923","1000",0.670433150563657,"t-learner","minimal.set","D"
"aipw923","1000",NA,"aipw","minimal.set","D"
"ipw924","1000",1.03191660299775,"ipw","all.covariates","A"
"t-learner924","1000",0.787864885370451,"t-learner","all.covariates","A"
"aipw924","1000",0.764031604913123,"aipw","all.covariates","A"
"ipw925","1000",1.40379485120177,"ipw","smart","A"
"t-learner925","1000",0.788383342114447,"t-learner","smart","A"
"aipw925","1000",0.788694169687386,"aipw","smart","A"
"ipw926","1000",Inf,"ipw","minimal.set","A"
"t-learner926","1000",0.793309385168524,"t-learner","minimal.set","A"
"aipw926","1000",-Inf,"aipw","minimal.set","A"
"ipw927","1000",0.791804734340023,"ipw","all.covariates","B"
"t-learner927","1000",0.737965503487699,"t-learner","all.covariates","B"
"aipw927","1000",0.753165764479811,"aipw","all.covariates","B"
"ipw928","1000",0.718545718220082,"ipw","smart","B"
"t-learner928","1000",0.753348998359034,"t-learner","smart","B"
"aipw928","1000",0.716181952759218,"aipw","smart","B"
"ipw929","1000",0.77191928513034,"ipw","minimal.set","B"
"t-learner929","1000",0.746863523361934,"t-learner","minimal.set","B"
"aipw929","1000",0.71594385720248,"aipw","minimal.set","B"
"ipw930","1000",-0.0188598747319793,"ipw","all.covariates","C"
"t-learner930","1000",-0.114864049609592,"t-learner","all.covariates","C"
"aipw930","1000",-0.0179101517159384,"aipw","all.covariates","C"
"ipw931","1000",0.141508719511812,"ipw","smart","C"
"t-learner931","1000",0.0181110943261307,"t-learner","smart","C"
"aipw931","1000",0.0384273447327651,"aipw","smart","C"
"ipw932","1000",0.514397057732203,"ipw","minimal.set","C"
"t-learner932","1000",-0.0565220426528175,"t-learner","minimal.set","C"
"aipw932","1000",-0.179951287964075,"aipw","minimal.set","C"
"ipw933","1000",0.821847571879041,"ipw","all.covariates","D"
"t-learner933","1000",0.618063080100643,"t-learner","all.covariates","D"
"aipw933","1000",0.635834321566992,"aipw","all.covariates","D"
"ipw934","1000",1.26757640909773,"ipw","smart","D"
"t-learner934","1000",0.619109324555265,"t-learner","smart","D"
"aipw934","1000",0.63058862247452,"aipw","smart","D"
"ipw935","1000",NA,"ipw","minimal.set","D"
"t-learner935","1000",0.584302334916112,"t-learner","minimal.set","D"
"aipw935","1000",NA,"aipw","minimal.set","D"
"ipw936","1000",1.2260472801362,"ipw","all.covariates","A"
"t-learner936","1000",0.804813993352632,"t-learner","all.covariates","A"
"aipw936","1000",0.778213096289125,"aipw","all.covariates","A"
"ipw937","1000",1.26404376190294,"ipw","smart","A"
"t-learner937","1000",0.802530625446322,"t-learner","smart","A"
"aipw937","1000",0.76247286903016,"aipw","smart","A"
"ipw938","1000",Inf,"ipw","minimal.set","A"
"t-learner938","1000",0.804566841611424,"t-learner","minimal.set","A"
"aipw938","1000",Inf,"aipw","minimal.set","A"
"ipw939","1000",0.766080775792624,"ipw","all.covariates","B"
"t-learner939","1000",0.706146198093745,"t-learner","all.covariates","B"
"aipw939","1000",0.693416493392805,"aipw","all.covariates","B"
"ipw940","1000",0.760557677880077,"ipw","smart","B"
"t-learner940","1000",0.691163302679748,"t-learner","smart","B"
"aipw940","1000",0.683274083365616,"aipw","smart","B"
"ipw941","1000",0.768146881692305,"ipw","minimal.set","B"
"t-learner941","1000",0.72477761028616,"t-learner","minimal.set","B"
"aipw941","1000",0.687391122317339,"aipw","minimal.set","B"
"ipw942","1000",-0.324259785668085,"ipw","all.covariates","C"
"t-learner942","1000",-0.304794105190354,"t-learner","all.covariates","C"
"aipw942","1000",-0.211081369089405,"aipw","all.covariates","C"
"ipw943","1000",-0.385087053590974,"ipw","smart","C"
"t-learner943","1000",-0.268725930631118,"t-learner","smart","C"
"aipw943","1000",-0.483943121756195,"aipw","smart","C"
"ipw944","1000",-0.66709979849796,"ipw","minimal.set","C"
"t-learner944","1000",-0.276633938237435,"t-learner","minimal.set","C"
"aipw944","1000",-0.736515956668477,"aipw","minimal.set","C"
"ipw945","1000",1.16576298939979,"ipw","all.covariates","D"
"t-learner945","1000",0.716442257499675,"t-learner","all.covariates","D"
"aipw945","1000",0.818167664076345,"aipw","all.covariates","D"
"ipw946","1000",1.54279257903084,"ipw","smart","D"
"t-learner946","1000",0.706463625375297,"t-learner","smart","D"
"aipw946","1000",0.812232924423397,"aipw","smart","D"
"ipw947","1000",NA,"ipw","minimal.set","D"
"t-learner947","1000",0.691986615497253,"t-learner","minimal.set","D"
"aipw947","1000",NA,"aipw","minimal.set","D"
"ipw948","1000",1.32666777883941,"ipw","all.covariates","A"
"t-learner948","1000",0.873056202645425,"t-learner","all.covariates","A"
"aipw948","1000",0.84788832935868,"aipw","all.covariates","A"
"ipw949","1000",1.42853937167814,"ipw","smart","A"
"t-learner949","1000",0.885938141801093,"t-learner","smart","A"
"aipw949","1000",0.861642222838037,"aipw","smart","A"
"ipw950","1000",NA,"ipw","minimal.set","A"
"t-learner950","1000",0.867777208144887,"t-learner","minimal.set","A"
"aipw950","1000",NA,"aipw","minimal.set","A"
"ipw951","1000",0.662558067279391,"ipw","all.covariates","B"
"t-learner951","1000",0.715219520202174,"t-learner","all.covariates","B"
"aipw951","1000",0.689457691130295,"aipw","all.covariates","B"
"ipw952","1000",0.69757576629252,"ipw","smart","B"
"t-learner952","1000",0.72996475785962,"t-learner","smart","B"
"aipw952","1000",0.73603052732043,"aipw","smart","B"
"ipw953","1000",0.719754242985795,"ipw","minimal.set","B"
"t-learner953","1000",0.739082020373181,"t-learner","minimal.set","B"
"aipw953","1000",0.717726824522759,"aipw","minimal.set","B"
"ipw954","1000",-0.209455930351172,"ipw","all.covariates","C"
"t-learner954","1000",-0.317986863878171,"t-learner","all.covariates","C"
"aipw954","1000",-0.105648555691031,"aipw","all.covariates","C"
"ipw955","1000",-0.280622448649601,"ipw","smart","C"
"t-learner955","1000",-0.33295070995196,"t-learner","smart","C"
"aipw955","1000",-0.219265434229687,"aipw","smart","C"
"ipw956","1000",-0.283811878085677,"ipw","minimal.set","C"
"t-learner956","1000",-0.372104416938297,"t-learner","minimal.set","C"
"aipw956","1000",-0.0903113464372277,"aipw","minimal.set","C"
"ipw957","1000",0.802003336263303,"ipw","all.covariates","D"
"t-learner957","1000",0.696223225583181,"t-learner","all.covariates","D"
"aipw957","1000",0.785358534126787,"aipw","all.covariates","D"
"ipw958","1000",NA,"ipw","smart","D"
"t-learner958","1000",0.692024620896446,"t-learner","smart","D"
"aipw958","1000",NA,"aipw","smart","D"
"ipw959","1000",NA,"ipw","minimal.set","D"
"t-learner959","1000",0.680621271100505,"t-learner","minimal.set","D"
"aipw959","1000",NA,"aipw","minimal.set","D"
"ipw960","1000",1.09946233743733,"ipw","all.covariates","A"
"t-learner960","1000",0.801474455498467,"t-learner","all.covariates","A"
"aipw960","1000",0.768332370395107,"aipw","all.covariates","A"
"ipw961","1000",1.34217705875039,"ipw","smart","A"
"t-learner961","1000",0.808309506231459,"t-learner","smart","A"
"aipw961","1000",0.79895955444426,"aipw","smart","A"
"ipw962","1000",1.88075118910936,"ipw","minimal.set","A"
"t-learner962","1000",0.804572632855574,"t-learner","minimal.set","A"
"aipw962","1000",0.750950507011166,"aipw","minimal.set","A"
"ipw963","1000",1.01072167524154,"ipw","all.covariates","B"
"t-learner963","1000",0.951940644807143,"t-learner","all.covariates","B"
"aipw963","1000",1.03288076565634,"aipw","all.covariates","B"
"ipw964","1000",0.942180871701781,"ipw","smart","B"
"t-learner964","1000",0.95223224559052,"t-learner","smart","B"
"aipw964","1000",1.01389098595246,"aipw","smart","B"
"ipw965","1000",0.932987964888847,"ipw","minimal.set","B"
"t-learner965","1000",0.940204115199854,"t-learner","minimal.set","B"
"aipw965","1000",1.03508066653977,"aipw","minimal.set","B"
"ipw966","1000",-0.423533862846242,"ipw","all.covariates","C"
"t-learner966","1000",-0.47264229054334,"t-learner","all.covariates","C"
"aipw966","1000",-0.47085546895901,"aipw","all.covariates","C"
"ipw967","1000",-0.507842124270109,"ipw","smart","C"
"t-learner967","1000",-0.492042653563981,"t-learner","smart","C"
"aipw967","1000",-0.440989619198371,"aipw","smart","C"
"ipw968","1000",-0.0314350991564744,"ipw","minimal.set","C"
"t-learner968","1000",-0.448501220426691,"t-learner","minimal.set","C"
"aipw968","1000",-0.322205717632976,"aipw","minimal.set","C"
"ipw969","1000",0.736531247436872,"ipw","all.covariates","D"
"t-learner969","1000",0.53242047869626,"t-learner","all.covariates","D"
"aipw969","1000",0.519017267694851,"aipw","all.covariates","D"
"ipw970","1000",1.06435469951228,"ipw","smart","D"
"t-learner970","1000",0.49765776710338,"t-learner","smart","D"
"aipw970","1000",0.460254106388728,"aipw","smart","D"
"ipw971","1000",NA,"ipw","minimal.set","D"
"t-learner971","1000",0.494680245905608,"t-learner","minimal.set","D"
"aipw971","1000",NA,"aipw","minimal.set","D"
"ipw972","1000",1.24383528236134,"ipw","all.covariates","A"
"t-learner972","1000",0.801920021883473,"t-learner","all.covariates","A"
"aipw972","1000",0.813732938630198,"aipw","all.covariates","A"
"ipw973","1000",1.46763907433732,"ipw","smart","A"
"t-learner973","1000",0.79398414210187,"t-learner","smart","A"
"aipw973","1000",0.834547333282951,"aipw","smart","A"
"ipw974","1000",2.46801480718867,"ipw","minimal.set","A"
"t-learner974","1000",0.798819563908559,"t-learner","minimal.set","A"
"aipw974","1000",0.887421285449731,"aipw","minimal.set","A"
"ipw975","1000",0.726832947698645,"ipw","all.covariates","B"
"t-learner975","1000",0.717012424673528,"t-learner","all.covariates","B"
"aipw975","1000",0.731469339648,"aipw","all.covariates","B"
"ipw976","1000",0.744739313927033,"ipw","smart","B"
"t-learner976","1000",0.715118805428714,"t-learner","smart","B"
"aipw976","1000",0.715985842768012,"aipw","smart","B"
"ipw977","1000",0.745137328705682,"ipw","minimal.set","B"
"t-learner977","1000",0.704788847263037,"t-learner","minimal.set","B"
"aipw977","1000",0.701988751618314,"aipw","minimal.set","B"
"ipw978","1000",-0.180932880094102,"ipw","all.covariates","C"
"t-learner978","1000",-0.22347123971628,"t-learner","all.covariates","C"
"aipw978","1000",-0.346353020103792,"aipw","all.covariates","C"
"ipw979","1000",-0.066220101453119,"ipw","smart","C"
"t-learner979","1000",-0.211151175220214,"t-learner","smart","C"
"aipw979","1000",-0.275973035880864,"aipw","smart","C"
"ipw980","1000",-0.348144793114123,"ipw","minimal.set","C"
"t-learner980","1000",-0.142595003681831,"t-learner","minimal.set","C"
"aipw980","1000",-0.0734980554175243,"aipw","minimal.set","C"
"ipw981","1000",1.08297581124178,"ipw","all.covariates","D"
"t-learner981","1000",0.552514195964447,"t-learner","all.covariates","D"
"aipw981","1000",0.646280840873021,"aipw","all.covariates","D"
"ipw982","1000",NA,"ipw","smart","D"
"t-learner982","1000",0.546564485987389,"t-learner","smart","D"
"aipw982","1000",NA,"aipw","smart","D"
"ipw983","1000",NA,"ipw","minimal.set","D"
"t-learner983","1000",0.550578031428993,"t-learner","minimal.set","D"
"aipw983","1000",NA,"aipw","minimal.set","D"
"ipw984","1000",1.25095810215315,"ipw","all.covariates","A"
"t-learner984","1000",0.827464962927928,"t-learner","all.covariates","A"
"aipw984","1000",0.801714029356944,"aipw","all.covariates","A"
"ipw985","1000",1.33972702707254,"ipw","smart","A"
